counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
8.0,9427.0,9427.0,NBM,9427.01,0.0,9426.44,9427.0,2787.0,126.35,1.34,2.32,43.04,16.4,4401765.49,102283.0,466931738.0,2025-09-17,14:49:11
9.0,1024.73,1024.71,NBS,0.0,1024.72,1024.74,1024.71,141627.0,10.9,1.06,2.45,40.86,26.61,2982493.62,72991.0,2910573356.0,2025-09-17,14:49:11
10.0,1739.98,1739.78,NICO,0.0,1739.98,1739.99,1739.96,32696.0,20.0,1.15,3.97,25.2,11.66,1814849.79,72009.0,1043041096.0,2025-09-17,14:49:11
11.0,2210.3,2210.0,NITL,2210.3,0.0,1922.0,2210.18,1250.0,11.1,0.5,9.97,10.03,4.05,298374.3,29759.48,135000000.0,2025-09-17,14:49:11
12.0,,,OMU,2500.06,0.0,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-17,14:49:11
13.0,6600.0,6600.0,PCL,0.0,6600.0,6600.0,6600.0,1592.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-17,14:49:11
14.0,6487.5,6486.0,STANDARD,0.0,6486.0,6489.28,6487.14,7312.0,161.93,2.5,1.13,88.13,29.3,7611626.1,86365.0,1173340810.0,2025-09-17,14:49:11
15.0,,,SUNBIRD,500.0,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-17,14:49:11
16.0,34.99,34.99,TNM,0.0,34.99,34.99,34.99,82257.0,0.0,0.0,2.49,40.14,7.79,403826.6,10060.0,11541200375.0,2025-09-17,14:49:11
1.0,137.97,137.95,AIRTEL,0.0,137.95,137.96,137.96,31024.0,2.0,1.45,2.82,35.52,47.25,1517560.0,42722.11,11000000000.0,2025-09-15,14:58:55
2.0,15.02,15.01,BHL,0.0,0.0,15.01,15.02,1267453.0,0.0,0.0,-1.55,-64.44,1.36,88291.39,-1370.11,5878254935.0,2025-09-15,14:58:55
3.0,685.0,599.97,FDHB,600.0,685.0,599.99,637.95,1292561.0,4.73,0.74,1.68,59.44,45.2,4402512.89,74063.0,6901031250.0,2025-09-15,14:58:55
4.0,1897.97,1897.96,FMBCH,1758.43,1897.97,1758.44,1897.96,7010.0,3.64,0.19,2.53,39.45,14.18,4665660.17,118254.74,2458250000.0,2025-09-15,14:58:55
5.0,,,ICON,0.0,17.94,17.95,17.95,0.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-15,14:58:55
6.0,1791.47,1791.47,ILLOVO,1791.47,0.0,1791.46,1791.47,275.0,5.0,0.28,1.77,56.47,8.59,1278114.22,22632.0,713444391.0,2025-09-15,14:58:55
7.0,,,MPICO,19.55,0.0,19.54,19.54,0.0,0.43,2.2,19.02,5.26,0.69,44903.85,8540.17,2298047460.0,2025-09-15,14:58:55
8.0,,,NBM,9427.0,0.0,9426.44,9426.44,0.0,126.35,1.34,2.32,43.03,16.39,4401504.01,102283.0,466931738.0,2025-09-15,14:58:55
9.0,1024.75,1024.73,NBS,0.0,1024.73,1024.74,1024.74,75937.0,10.9,1.06,2.45,40.86,26.61,2982580.94,72991.0,2910573356.0,2025-09-15,14:58:55
10.0,1740.0,1739.97,NICO,0.0,1739.97,1740.0,1739.99,28044.0,20.0,1.15,3.97,25.2,11.66,1814881.08,72009.0,1043041096.0,2025-09-15,14:58:55
11.0,1922.0,1922.0,NITL,1922.0,0.0,1922.0,1922.0,83.0,11.1,0.58,11.47,8.72,3.52,259470.0,29759.48,135000000.0,2025-09-15,14:58:55
12.0,,,OMU,2500.06,0.0,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-15,14:58:55
13.0,6600.0,6600.0,PCL,0.0,6600.0,6600.0,6600.0,1509.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-15,14:58:55
14.0,6489.5,6487.5,STANDARD,0.0,6487.5,6491.1,6489.28,11839.0,161.93,2.5,1.13,88.16,29.31,7614137.05,86365.0,1173340810.0,2025-09-15,14:58:55
15.0,,,SUNBIRD,500.0,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-15,14:58:55
16.0,34.99,34.98,TNM,0.0,34.99,34.85,34.99,40072.0,0.0,0.0,2.49,40.14,7.79,403826.6,10060.0,11541200375.0,2025-09-15,14:58:55
1.0,137.97,137.96,AIRTEL,0.0,137.96,137.97,137.96,24229.0,2.0,1.45,2.82,35.52,47.25,1517560.0,42722.11,11000000000.0,2025-09-12,14:38:02
2.0,,,BHL,15.02,0.0,15.01,15.01,0.0,0.0,0.0,-1.55,-64.4,1.36,88232.61,-1370.11,5878254935.0,2025-09-12,14:38:02
3.0,600.0,599.97,FDHB,0.0,599.99,599.99,599.99,363053.0,4.73,0.79,1.79,55.91,42.51,4140549.74,74063.0,6901031250.0,2025-09-12,14:38:02
4.0,1758.44,1758.43,FMBCH,1758.43,1897.97,1758.42,1758.44,138225.0,3.64,0.21,2.74,36.55,13.14,4322685.13,118254.74,2458250000.0,2025-09-12,14:38:02
5.0,17.95,17.95,ICON,0.0,17.94,17.95,17.95,4052.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-12,14:38:02
6.0,1791.46,1791.46,ILLOVO,1791.46,0.0,1791.44,1791.46,2413.0,5.0,0.28,1.77,56.47,8.59,1278107.09,22632.0,713444391.0,2025-09-12,14:38:02
7.0,19.54,19.54,MPICO,19.54,0.0,19.51,19.54,46000.0,0.43,2.2,19.02,5.26,0.69,44903.85,8540.17,2298047460.0,2025-09-12,14:38:02
8.0,9426.44,9426.44,NBM,9426.44,10840.0,9426.38,9426.44,100.0,126.35,1.34,2.32,43.03,16.39,4401504.01,102283.0,466931738.0,2025-09-12,14:38:02
9.0,1024.76,1024.73,NBS,0.0,1024.74,1024.76,1024.74,178254.0,10.9,1.06,2.45,40.86,26.61,2982580.94,72991.0,2910573356.0,2025-09-12,14:38:02
10.0,1740.01,1739.99,NICO,0.0,1740.0,1740.01,1740.0,165086.0,20.0,1.15,3.97,25.2,11.66,1814891.51,72009.0,1043041096.0,2025-09-12,14:38:02
11.0,1922.0,1922.0,NITL,1922.0,0.0,1922.0,1922.0,200.0,11.1,0.58,11.47,8.72,3.52,259470.0,29759.48,135000000.0,2025-09-12,14:38:02
12.0,,,OMU,2500.06,0.0,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-12,14:38:02
13.0,6600.0,6599.98,PCL,0.0,6600.0,6600.0,6600.0,7739.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-12,14:38:02
14.0,6492.5,6489.5,STANDARD,0.0,6489.5,6492.87,6491.1,32062.0,161.93,2.49,1.13,88.19,29.32,7616272.53,86365.0,1173340810.0,2025-09-12,14:38:02
15.0,,,SUNBIRD,500.0,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-12,14:38:02
16.0,35.0,34.5,TNM,0.0,34.99,34.9,34.85,607235.0,0.0,0.0,2.5,39.98,7.76,402210.83,10060.0,11541200375.0,2025-09-12,14:38:02
1.0,137.98,137.97,AIRTEL,0.0,137.97,138.01,137.97,18678.0,2.0,1.45,2.81,35.52,47.26,1517670.0,42722.11,11000000000.0,2025-09-11,14:41:47
2.0,,,BHL,15.02,0.0,15.01,15.01,0.0,0.0,0.0,-1.55,-64.4,1.36,88232.61,-1370.11,5878254935.0,2025-09-11,14:41:47
3.0,600.0,599.98,FDHB,0.0,600.0,599.99,599.99,118035.0,4.73,0.79,1.79,55.91,42.51,4140549.74,74063.0,6901031250.0,2025-09-11,14:41:47
4.0,1758.42,1758.42,FMBCH,1758.42,1897.97,1758.41,1758.42,26169.0,3.64,0.21,2.74,36.55,13.14,4322635.97,118254.74,2458250000.0,2025-09-11,14:41:47
5.0,,,ICON,0.0,17.95,17.95,17.95,0.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-11,14:41:47
6.0,,,ILLOVO,1791.45,0.0,1791.44,1791.44,0.0,5.0,0.28,1.77,56.47,8.59,1278092.82,22632.0,713444391.0,2025-09-11,14:41:47
7.0,,,MPICO,19.53,0.0,19.51,19.51,0.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-11,14:41:47
8.0,9426.38,9426.38,NBM,9426.38,0.0,9426.32,9426.38,1043.0,126.35,1.34,2.32,43.03,16.39,4401476.0,102283.0,466931738.0,2025-09-11,14:41:47
9.0,1024.77,1024.75,NBS,0.0,1024.76,1024.79,1024.76,1235911.0,10.9,1.06,2.45,40.86,26.61,2982639.15,72991.0,2910573356.0,2025-09-11,14:41:47
10.0,1740.01,1740.0,NICO,1740.0,1740.01,1740.01,1740.01,78775.0,20.0,1.15,3.97,25.2,11.66,1814901.94,72009.0,1043041096.0,2025-09-11,14:41:47
11.0,,,NITL,1922.0,0.0,1922.0,1922.0,0.0,11.1,0.58,11.47,8.72,3.52,259470.0,29759.48,135000000.0,2025-09-11,14:41:47
12.0,,,OMU,2500.06,0.0,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-11,14:41:47
13.0,6600.0,6600.0,PCL,0.0,6600.0,6600.0,6600.0,11295.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-11,14:41:47
14.0,6492.99,6492.49,STANDARD,0.0,6492.5,6493.41,6492.87,6898.0,161.93,2.49,1.13,88.21,29.33,7618349.35,86365.0,1173340810.0,2025-09-11,14:41:47
15.0,,,SUNBIRD,500.0,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-11,14:41:47
16.0,34.9,34.9,TNM,0.0,34.9,35.52,34.9,11676.0,0.0,0.0,2.5,40.04,7.77,402787.89,10060.0,11541200375.0,2025-09-11,14:41:47
1.0,138.81,137.97,AIRTEL,0.0,137.98,138.82,138.01,44622.0,2.0,1.45,2.81,35.53,47.27,1518110.0,42722.11,11000000000.0,2025-09-10,14:45:30
2.0,,,BHL,15.01,0.0,15.01,15.01,0.0,0.0,0.0,-1.55,-64.4,1.36,88232.61,-1370.11,5878254935.0,2025-09-10,14:45:30
3.0,600.0,599.97,FDHB,0.0,600.0,607.34,599.99,214734.0,4.73,0.79,1.79,55.91,42.51,4140549.74,74063.0,6901031250.0,2025-09-10,14:45:30
4.0,1897.97,1750.0,FMBCH,1750.01,1897.97,1677.07,1758.41,54253.0,3.64,0.21,2.74,36.55,13.14,4322611.38,118254.74,2458250000.0,2025-09-10,14:45:30
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,109946.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-10,14:45:30
6.0,1791.45,1791.44,ILLOVO,1791.45,0.0,1791.43,1791.44,10441.0,5.0,0.28,1.77,56.47,8.59,1278092.82,22632.0,713444391.0,2025-09-10,14:45:30
7.0,,,MPICO,19.52,0.0,19.51,19.51,0.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-10,14:45:30
8.0,9426.37,9426.3,NBM,9426.37,0.0,9426.3,9426.32,5837.0,126.35,1.34,2.32,43.03,16.39,4401447.98,102283.0,466931738.0,2025-09-10,14:45:30
9.0,1024.82,1024.76,NBS,0.0,1024.77,1024.82,1024.79,258160.0,10.9,1.06,2.45,40.86,26.61,2982726.47,72991.0,2910573356.0,2025-09-10,14:45:30
10.0,1740.02,1740.0,NICO,0.0,1740.01,1740.0,1740.01,80031.0,20.0,1.15,3.97,25.2,11.66,1814901.94,72009.0,1043041096.0,2025-09-10,14:45:30
11.0,1922.0,1922.0,NITL,1922.0,0.0,1672.1,1922.0,5191.0,11.1,0.58,11.47,8.72,3.52,259470.0,29759.48,135000000.0,2025-09-10,14:45:30
12.0,,,OMU,2500.06,0.0,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-10,14:45:30
13.0,6600.0,6600.0,PCL,6600.0,7590.0,6600.0,6600.0,1320.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-10,14:45:30
14.0,6494.0,6493.0,STANDARD,0.0,6493.0,6495.43,6493.41,7985.0,161.93,2.49,1.13,88.22,29.33,7618982.95,86365.0,1173340810.0,2025-09-10,14:45:30
15.0,,,SUNBIRD,500.0,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-10,14:45:30
16.0,35.8,34.98,TNM,0.0,34.95,35.82,35.52,146255.0,0.0,0.0,2.45,40.75,7.9,409943.44,10060.0,11541200375.0,2025-09-10,14:45:30
1.0,138.82,138.81,AIRTEL,0.0,138.81,138.82,138.82,37535.0,2.0,1.44,2.8,35.74,47.55,1527020.0,42722.11,11000000000.0,2025-09-09,14:51:26
2.0,,,BHL,15.01,0.0,15.01,15.01,0.0,0.0,0.0,-1.55,-64.4,1.36,88232.61,-1370.11,5878254935.0,2025-09-09,14:51:26
3.0,607.99,606.96,FDHB,0.0,606.99,609.77,607.34,677243.0,4.73,0.78,1.77,56.59,43.03,4191272.32,74063.0,6901031250.0,2025-09-09,14:51:26
4.0,1700.0,1650.44,FMBCH,1700.0,1750.0,1651.85,1677.07,74910.0,3.64,0.22,2.87,34.86,12.53,4122657.33,118254.74,2458250000.0,2025-09-09,14:51:26
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,590936.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-09,14:51:26
6.0,1791.44,1791.43,ILLOVO,1791.44,0.0,1791.42,1791.43,675.0,5.0,0.28,1.77,56.47,8.59,1278085.69,22632.0,713444391.0,2025-09-09,14:51:26
7.0,,,MPICO,19.52,0.0,19.51,19.51,0.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-09,14:51:26
8.0,9426.3,9426.3,NBM,8196.78,9426.3,8196.78,9426.3,1561.0,126.35,1.34,2.32,43.03,16.39,4401438.64,102283.0,466931738.0,2025-09-09,14:51:26
9.0,1024.83,1024.81,NBS,0.0,1024.82,1024.83,1024.82,326252.0,10.9,1.06,2.45,40.87,26.61,2982813.79,72991.0,2910573356.0,2025-09-09,14:51:26
10.0,1740.01,1739.99,NICO,1740.01,1999.99,1739.99,1740.0,108721.0,20.0,1.15,3.97,25.2,11.66,1814891.51,72009.0,1043041096.0,2025-09-09,14:51:26
11.0,1672.1,1672.1,NITL,1672.1,1922.0,1672.1,1672.1,371.0,11.1,0.66,13.18,7.59,3.06,225733.5,29759.48,135000000.0,2025-09-09,14:51:26
12.0,2500.06,2500.06,OMU,2500.06,0.0,2500.06,2500.06,262.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-09,14:51:26
13.0,6600.0,6600.0,PCL,6600.0,0.0,6600.0,6600.0,116864.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-09,14:51:26
14.0,6495.98,6494.0,STANDARD,0.0,6494.0,6496.63,6495.43,5430.0,161.93,2.49,1.13,88.25,29.34,7621353.1,86365.0,1173340810.0,2025-09-09,14:51:26
15.0,,,SUNBIRD,500.0,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-09,14:51:26
16.0,35.85,35.8,TNM,0.0,35.8,35.88,35.82,30947.0,0.0,0.0,2.43,41.09,7.97,413405.8,10060.0,11541200375.0,2025-09-09,14:51:26
1.0,138.83,138.82,AIRTEL,0.0,138.82,138.82,138.82,39647.0,2.0,1.44,2.8,35.74,47.55,1527020.0,42722.11,11000000000.0,2025-09-08,14:40:50
2.0,15.02,15.01,BHL,15.01,0.0,15.0,15.01,65000.0,0.0,0.0,-1.55,-64.4,1.36,88232.61,-1370.11,5878254935.0,2025-09-08,14:40:50
3.0,619.88,608.97,FDHB,0.0,608.0,619.9,609.77,46155.0,4.73,0.78,1.76,56.82,43.2,4208041.83,74063.0,6901031250.0,2025-09-08,14:40:50
4.0,1750.0,1650.43,FMBCH,1650.44,1750.0,1650.41,1651.85,79403.0,3.64,0.22,2.91,34.34,12.34,4060660.26,118254.74,2458250000.0,2025-09-08,14:40:50
5.0,,,ICON,17.95,0.0,17.95,17.95,0.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-08,14:40:50
6.0,,,ILLOVO,1791.42,0.0,1791.42,1791.42,0.0,5.0,0.28,1.77,56.47,8.59,1278078.55,22632.0,713444391.0,2025-09-08,14:40:50
7.0,,,MPICO,19.51,0.0,19.51,19.51,0.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-08,14:40:50
8.0,8196.78,8196.78,NBM,8196.78,0.0,8196.77,8196.78,4814.0,126.35,1.54,2.67,37.42,14.26,3827336.73,102283.0,466931738.0,2025-09-08,14:40:50
9.0,1024.85,1024.81,NBS,0.0,1024.82,1024.86,1024.83,243436.0,10.9,1.06,2.45,40.87,26.61,2982842.89,72991.0,2910573356.0,2025-09-08,14:40:50
10.0,1740.0,1739.98,NICO,1514.17,1739.99,1740.0,1739.99,8290.0,20.0,1.15,3.97,25.2,11.66,1814881.08,72009.0,1043041096.0,2025-09-08,14:40:50
11.0,1672.1,1672.1,NITL,1454.01,1672.1,1454.01,1672.1,236.0,11.1,0.66,13.18,7.59,3.06,225733.5,29759.48,135000000.0,2025-09-08,14:40:50
12.0,,,OMU,2500.06,0.0,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-08,14:40:50
13.0,6600.0,6600.0,PCL,6000.0,6600.0,6600.0,6600.0,10609.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-08,14:40:50
14.0,6497.29,6495.99,STANDARD,0.0,6495.99,6497.47,6496.63,10952.0,161.93,2.49,1.13,88.26,29.34,7622761.11,86365.0,1173340810.0,2025-09-08,14:40:50
15.0,,,SUNBIRD,500.0,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-08,14:40:50
16.0,35.88,35.85,TNM,0.0,35.85,35.89,35.88,153580.0,0.0,0.0,2.43,41.16,7.98,414098.27,10060.0,11541200375.0,2025-09-08,14:40:50
1.0,138.83,138.82,AIRTEL,0.0,138.83,138.84,138.82,53640.0,2.0,1.44,2.8,35.74,47.55,1527020.0,42722.11,11000000000.0,2025-09-05,14:39:52
2.0,,,BHL,15.01,0.0,15.0,15.0,0.0,0.0,0.0,-1.55,-64.36,1.36,88173.82,-1370.11,5878254935.0,2025-09-05,14:39:52
3.0,619.93,619.87,FDHB,619.84,619.87,619.97,619.9,133897.0,4.73,0.76,1.73,57.76,43.92,4277949.27,74063.0,6901031250.0,2025-09-05,14:39:52
4.0,1650.41,1650.4,FMBCH,1650.41,0.0,1650.4,1650.41,8900.0,3.64,0.22,2.91,34.31,12.33,4057120.38,118254.74,2458250000.0,2025-09-05,14:39:52
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,42822.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-05,14:39:52
6.0,1791.42,1791.42,ILLOVO,1791.42,0.0,1791.41,1791.42,1440.0,5.0,0.28,1.77,56.47,8.59,1278078.55,22632.0,713444391.0,2025-09-05,14:39:52
7.0,,,MPICO,19.51,0.0,19.51,19.51,0.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-05,14:39:52
8.0,8200.0,7919.95,NBM,7919.95,7919.94,7919.93,8196.77,122414.0,126.35,1.54,2.67,37.42,14.26,3827332.06,102283.0,466931738.0,2025-09-05,14:39:52
9.0,1024.89,1024.83,NBS,1024.84,1024.85,1024.91,1024.86,296586.0,10.9,1.06,2.45,40.87,26.61,2982930.21,72991.0,2910573356.0,2025-09-05,14:39:52
10.0,1740.0,1739.99,NICO,1514.17,1740.0,1740.01,1740.0,106674.0,20.0,1.15,3.97,25.2,11.66,1814891.51,72009.0,1043041096.0,2025-09-05,14:39:52
11.0,1454.01,1454.0,NITL,1454.01,1672.1,1454.0,1454.01,33406.0,11.1,0.76,15.16,6.6,2.66,196291.35,29759.48,135000000.0,2025-09-05,14:39:52
12.0,,,OMU,2500.06,0.0,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-05,14:39:52
13.0,6600.0,6600.0,PCL,0.0,6600.0,6600.0,6600.0,3394.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-05,14:39:52
14.0,6497.59,6497.3,STANDARD,0.0,6497.3,6497.78,6497.47,4263.0,161.93,2.49,1.13,88.27,29.35,7623746.71,86365.0,1173340810.0,2025-09-05,14:39:52
15.0,,,SUNBIRD,460.02,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-05,14:39:52
16.0,35.9,35.87,TNM,0.0,35.88,35.88,35.89,1961570.0,0.0,0.0,2.43,41.17,7.99,414213.68,10060.0,11541200375.0,2025-09-05,14:39:52
1.0,138.85,138.82,AIRTEL,0.0,138.82,138.68,138.84,84275.0,2.0,1.44,2.8,35.75,47.55,1527240.0,42722.11,11000000000.0,2025-09-04,15:22:13
2.0,,,BHL,15.01,0.0,15.0,15.0,0.0,0.0,0.0,-1.55,-64.36,1.36,88173.82,-1370.11,5878254935.0,2025-09-04,15:22:13
3.0,620.0,619.93,FDHB,0.0,619.93,627.5,619.97,86189.0,4.73,0.76,1.73,57.77,43.92,4278432.34,74063.0,6901031250.0,2025-09-04,15:22:13
4.0,1650.4,1650.4,FMBCH,1650.4,0.0,1650.4,1650.4,30.0,3.64,0.22,2.91,34.31,12.33,4057095.8,118254.74,2458250000.0,2025-09-04,15:22:13
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,6803.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-04,15:22:13
6.0,,,ILLOVO,1791.42,0.0,1791.41,1791.41,0.0,5.0,0.28,1.77,56.47,8.59,1278071.42,22632.0,713444391.0,2025-09-04,15:22:13
7.0,,,MPICO,19.51,0.0,19.51,19.51,0.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-04,15:22:13
8.0,7919.93,7919.93,NBM,7919.94,0.0,7919.93,7919.93,285.0,126.35,1.6,2.77,36.16,13.77,3698066.68,102283.0,466931738.0,2025-09-04,15:22:13
9.0,1024.91,1024.89,NBS,0.0,1024.9,1024.91,1024.91,192417.0,10.9,1.06,2.45,40.87,26.61,2983075.74,72991.0,2910573356.0,2025-09-04,15:22:13
10.0,1740.01,1739.99,NICO,1514.17,1740.0,1740.01,1740.01,53110.0,20.0,1.15,3.97,25.2,11.66,1814901.94,72009.0,1043041096.0,2025-09-04,15:22:13
11.0,,,NITL,1454.0,0.0,1454.0,1454.0,0.0,11.1,0.76,15.16,6.6,2.66,196290.0,29759.48,135000000.0,2025-09-04,15:22:13
12.0,2500.06,2500.06,OMU,2500.06,0.0,2500.06,2500.06,262.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-04,15:22:13
13.0,6600.0,6600.0,PCL,0.0,6600.0,6600.0,6600.0,930.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-04,15:22:13
14.0,6497.8,6497.59,STANDARD,0.0,6497.59,6497.85,6497.78,39988.0,161.93,2.49,1.13,88.28,29.35,7624110.45,86365.0,1173340810.0,2025-09-04,15:22:13
15.0,,,SUNBIRD,460.02,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-04,15:22:13
16.0,35.89,35.85,TNM,0.0,35.89,35.89,35.88,40450.0,0.0,0.0,2.43,41.16,7.98,414098.27,10060.0,11541200375.0,2025-09-04,15:22:13
1.0,138.85,135.0,AIRTEL,0.0,138.85,138.76,138.68,647075.0,2.0,1.44,2.8,35.71,47.5,1525480.0,42722.11,11000000000.0,2025-09-03,17:03:33
2.0,15.0,15.0,BHL,15.0,0.0,15.01,15.0,189483.0,0.0,0.0,-1.55,-64.36,1.36,88173.82,-1370.11,5878254935.0,2025-09-03,17:03:33
3.0,629.99,620.0,FDHB,0.0,619.99,644.2,627.5,144952.0,4.73,0.75,1.71,58.47,44.46,4330397.11,74063.0,6901031250.0,2025-09-03,17:03:33
4.0,1650.4,1650.4,FMBCH,1650.4,0.0,1650.41,1650.4,70.0,3.64,0.22,2.91,34.31,12.33,4057095.8,118254.74,2458250000.0,2025-09-03,17:03:33
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,28483.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-03,17:03:33
6.0,1791.41,1791.41,ILLOVO,1791.42,0.0,1791.41,1791.41,6000.0,5.0,0.28,1.77,56.47,8.59,1278071.42,22632.0,713444391.0,2025-09-03,17:03:33
7.0,,,MPICO,19.51,0.0,19.51,19.51,0.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-03,17:03:33
8.0,7919.94,7919.92,NBM,7919.92,0.0,7912.96,7919.93,9606.0,126.35,1.6,2.77,36.16,13.77,3698066.68,102283.0,466931738.0,2025-09-03,17:03:33
9.0,1024.91,1024.9,NBS,1024.9,1024.91,1024.91,1024.91,178866.0,10.9,1.06,2.45,40.87,26.61,2983075.74,72991.0,2910573356.0,2025-09-03,17:03:33
10.0,1740.02,1740.0,NICO,1514.17,1740.0,1740.01,1740.01,83432.0,20.0,1.15,3.97,25.2,11.66,1814901.94,72009.0,1043041096.0,2025-09-03,17:03:33
11.0,,,NITL,1266.0,0.0,1454.0,1454.0,0.0,11.1,0.76,15.16,6.6,2.66,196290.0,29759.48,135000000.0,2025-09-03,17:03:33
12.0,,,OMU,,,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-03,17:03:33
13.0,6600.0,6599.99,PCL,0.0,6600.0,6600.0,6600.0,3766.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-03,17:03:33
14.0,6497.9,6497.79,STANDARD,0.0,6497.8,6498.16,6497.85,4195.0,161.93,2.49,1.13,88.28,29.35,7624192.58,86365.0,1173340810.0,2025-09-03,17:03:33
15.0,,,SUNBIRD,460.02,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-03,17:03:33
16.0,35.89,35.89,TNM,0.0,35.89,35.89,35.89,16741.0,0.0,0.0,2.43,41.17,7.99,414213.68,10060.0,11541200375.0,2025-09-03,17:03:33
1.0,139.0,135.0,AIRTEL,0.0,135.0,138.85,138.76,33854.0,2.0,1.44,2.8,35.73,47.53,1526360.0,42722.11,11000000000.0,2025-09-02,14:43:47
2.0,15.01,15.01,BHL,15.0,15.01,15.0,15.01,377617.0,0.0,0.0,-1.55,-64.4,1.36,88232.61,-1370.11,5878254935.0,2025-09-02,14:43:47
